Statistical profiling result from autocannon-fork-ccl-v8.log, (20358 ticks, 32 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  RegExp: =+$
      1    0.0%    0.0%  RegExp: (?:^|[\\/])\.\.(?:[\\/]|$)
      1    0.0%    0.0%  LazyCompile: *urlencodedParser /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/body-parser/lib/types/urlencoded.js:79:36
      1    0.0%    0.0%  LazyCompile: *stat node:internal/modules/cjs/loader:151:14
      1    0.0%    0.0%  LazyCompile: *socketOnDrain node:_http_server:558:23
      1    0.0%    0.0%  LazyCompile: *shouldSave /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express-session/index.js:440:24
      1    0.0%    0.0%  LazyCompile: *remove node:internal/linkedlist:15:16
      1    0.0%    0.0%  LazyCompile: *realpathSync node:fs:2408:22
      1    0.0%    0.0%  LazyCompile: *randomFillSync node:internal/crypto/random:110:24
      1    0.0%    0.0%  LazyCompile: *query /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/middleware/query.js:39:24
      1    0.0%    0.0%  LazyCompile: *pushAsyncContext node:internal/async_hooks:529:26
      1    0.0%    0.0%  LazyCompile: *processImmediate node:internal/timers:421:28
      1    0.0%    0.0%  LazyCompile: *parseurl /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/parseurl/index.js:35:19
      1    0.0%    0.0%  LazyCompile: *pad /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/fecha/lib/fecha.umd.js:88:22
      1    0.0%    0.0%  LazyCompile: *normalizeParseOptions /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/qs/lib/parse.js:203:59
      1    0.0%    0.0%  LazyCompile: *jsonParser /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/body-parser/lib/types/json.js:98:30
      1    0.0%    0.0%  LazyCompile: *initAsyncResource node:internal/timers:157:27
      1    0.0%    0.0%  LazyCompile: *handle /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/layer.js:86:49
      1    0.0%    0.0%  LazyCompile: *handle /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/application.js:158:29
      1    0.0%    0.0%  LazyCompile: *get node:internal/streams/writable:783:8
      1    0.0%    0.0%  LazyCompile: *get node:internal/streams/readable:1268:8
      1    0.0%    0.0%  LazyCompile: *extname node:path:1385:10
      1    0.0%    0.0%  LazyCompile: *exports.escapeXML /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/utils.js:94:30
      1    0.0%    0.0%  LazyCompile: *emitReadable_ node:internal/streams/readable:574:23
      1    0.0%    0.0%  LazyCompile: *createPool node:buffer:150:20
      1    0.0%    0.0%  LazyCompile: *compileFunction node:vm:308:25
      1    0.0%    0.0%  LazyCompile: *clearRequestTimeout node:_http_server:774:29
      1    0.0%    0.0%  LazyCompile: *afterWriteDispatched node:internal/stream_base_commons:159:30
      1    0.0%    0.0%  LazyCompile: *_unrefTimer node:net:417:52
      1    0.0%    0.0%  LazyCompile: *_addListener node:events:418:22
      1    0.0%    0.0%  LazyCompile: *YYYY /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/fecha/lib/fecha.umd.js:121:22
      1    0.0%    0.0%  LazyCompile: *Timeout node:internal/timers:167:17
      1    0.0%    0.0%  LazyCompile: *Socket.resume node:net:630:35
      1    0.0%    0.0%  LazyCompile: *ReadableState node:internal/streams/readable:78:23
